Host,Port,Segment,RTT,TP,PK,Link_tc,Link_pcap,Algorithm,Arrival,Delivery,Stall,Bitrate,P1203
7,59590,25,24.31,414066.789896569,431,s1_eth1,s1_eth100,conventional,71383,4972,2836,3135,2.276
7,59630,26,12.829,439770.200564569,236,s1_eth1,s1_eth100,conventional,75753,3862,2370,3256,2.208
7,59662,27,7.286,360927.217930482,329,s1_eth1,s1_eth100,conventional,80454,3714,2700,2583,2.148
7,59702,28,20.302,428780.212059637,288,s1_eth1,s1_eth100,conventional,83979,3621,1525,3205,2.11
7,59734,29,1.136,367955.807880613,296,s1_eth1,s1_eth100,conventional,88373,3335,2393,2567,2.063
7,59776,30,0.517,368676.34808233,249,s1_eth1,s1_eth100,conventional,92875,3040,2502,2714,2.046
7,59824,31,21.752,337190.714625644,202,s1_eth1,s1_eth100,conventional,96983,2320,2108,2395,2.011
7,59850,32,0.035,362056.042647453,163,s1_eth1,s1_eth100,conventional,100826,2118,1843,2505,1.981
7,59882,33,1.01,405014.965854114,222,s1_eth1,s1_eth100,conventional,104686,2565,1859,2759,1.954
7,59914,34,0.223,894442.784971233,102,s1_eth1,s1_eth100,conventional,106929,1364,243,4475,1.935
7,59946,35,1.312,873345.772270178,152,s1_eth1,s1_eth100,conventional,109891,2584,961,5808,1.914
7,59966,36,11.438,918168.393285912,83,s1_eth1,s1_eth100,conventional,112702,1580,811,4582,1.876
7,59998,37,15.977,969439.366672821,169,s1_eth1,s1_eth100,conventional,115064,1887,361,5693,1.86
7,60030,38,38.123,383440.670723175,151,s1_eth1,s1_eth100,conventional,118712,2026,1648,2649,1.847
7,60062,39,23.486,464663.217809123,150,s1_eth1,s1_eth100,conventional,122572,2077,1859,2813,1.851
7,60100,40,24.491,271684.468990676,147,s1_eth1,s1_eth100,conventional,126899,1684,2327,1820,1.815
7,60138,41,38.477,322551.617127204,172,s1_eth1,s1_eth100,conventional,131188,1980,2289,2260,1.801
7,60178,42,0.22,543328.93340023,169,s1_eth1,s1_eth100,conventional,135126,2017,1937,3169,1.79
7,60210,43,2.083,319889.883960806,194,s1_eth1,s1_eth100,conventional,139674,2187,2548,2305,1.779
7,60254,44,19.078,318719.103015251,157,s1_eth1,s1_eth100,conventional,143913,1759,2238,2141,1.769
7,60286,45,0.184,1069648.16190123,103,s1_eth1,s1_eth100,conventional,146705,1289,791,5148,1.761
7,60318,46,15.795,650582.446781641,118,s1_eth1,s1_eth100,conventional,149876,1802,1171,4255,1.754
7,60350,47,9.364,793790.541681861,127,s1_eth1,s1_eth100,conventional,153269,2010,1393,5026,1.747
7,60374,48,5.168,621256.978157899,131,s1_eth1,s1_eth100,conventional,156574,2049,1304,3703,1.741
7,60408,49,6.258,551429.61509261,221,s1_eth1,s1_eth100,conventional,160316,2432,1742,3432,1.736
7,60438,50,15.254,376635.528285973,207,s1_eth1,s1_eth100,conventional,164197,2361,1880,2741,1.731
7,60468,51,24.099,379482.127511593,125,s1_eth1,s1_eth100,conventional,167540,1435,1343,2626,1.726
7,60500,52,25.519,215387.543351547,77,s1_eth1,s1_eth100,conventional,171159,872,1619,1523,1.722
7,60524,53,13.668,606918.301524365,253,s1_eth1,s1_eth100,conventional,175217,3033,2057,3958,1.719
7,60558,54,29.66,318463.777249939,414,s1_eth1,s1_eth100,conventional,181546,4781,4329,2432,1.724
7,60602,55,16.708,261306.226824574,362,s1_eth1,s1_eth100,conventional,188076,4172,4529,2002,1.721
7,60646,56,16.254,398699.52902743,386,s1_eth1,s1_eth100,conventional,193411,5087,3334,3045,1.718
7,60678,57,2.445,887919.940371424,239,s1_eth1,s1_eth100,conventional,197202,4936,1791,6120,1.716
7,60706,58,7.485,758547.460015621,292,s1_eth1,s1_eth100,conventional,201047,4781,1844,5688,1.714
7,60710,59,9.218,794231.904632388,288,s1_eth1,s1_eth100,conventional,203970,4788,923,6037,1.712
7,60730,60,10.148,728236.578834247,145,s1_eth1,s1_eth100,conventional,206643,2169,673,5128,1.713
8,57744,1,0.11,4770791.07505071,2,s1_eth1,s1_eth100,conventional,328,8,0,52,1.871
8,57784,2,22.449,241245.874274441,30,s1_eth1,s1_eth100,conventional,1747,329,0,1427,1.871
8,57814,3,6.369,303936.407885256,42,s1_eth1,s1_eth100,conventional,3397,468,0,1433,1.871
8,57834,4,23.778,311689.070511912,62,s1_eth1,s1_eth100,conventional,5176,703,0,1967,1.884
8,57850,5,31.345,288858.282441394,74,s1_eth1,s1_eth100,conventional,6721,845,0,1870,2.037
8,57862,6,24.624,292251.57898895,70,s1_eth1,s1_eth100,conventional,8155,798,0,1934,2.091
8,57874,7,0.213,406532.249495271,86,s1_eth1,s1_eth100,conventional,9944,978,0,2659,2.255
8,57902,8,11.238,211818.344413221,74,s1_eth1,s1_eth100,conventional,12182,837,0,1542,2.323
8,57924,9,18.302,238563.620931727,85,s1_eth1,s1_eth100,conventional,14168,961,0,1691,2.374
8,57940,10,25.283,244700.950807383,79,s1_eth1,s1_eth100,conventional,16362,894,0,1664,2.407
8,57956,11,18.307,254464.427716361,82,s1_eth1,s1_eth100,conventional,18100,927,0,1789,2.45
8,57974,12,10.096,273040.082630535,79,s1_eth1,s1_eth100,conventional,20370,895,0,1725,2.467
8,58006,13,20.142,320915.763504672,70,s1_eth1,s1_eth100,conventional,22444,794,0,1924,2.482
8,58018,14,19.14,278596.55829033,56,s1_eth1,s1_eth100,conventional,24559,628,0,1656,2.492
8,58042,15,9.413,353264.886900006,63,s1_eth1,s1_eth100,conventional,26344,708,0,2065,2.507
8,58066,16,4.999,478559.075144509,72,s1_eth1,s1_eth100,conventional,28354,1033,0,3196,2.536
8,58082,17,0.179,1134271.94368338,97,s1_eth1,s1_eth100,conventional,30219,1983,0,6501,2.592
8,58114,18,18.042,342808.716962643,248,s1_eth1,s1_eth100,conventional,33852,2856,0,2552,2.71
8,58130,19,9.07,1022069.0078078,271,s1_eth1,s1_eth100,conventional,35751,3024,0,6713,2.83
8,58162,20,24.056,460984.487250509,274,s1_eth1,s1_eth100,conventional,39097,3763,0,3460,2.885
8,58190,21,18.509,433552.373569246,330,s1_eth1,s1_eth100,conventional,42908,3802,1152,3297,2.887
8,58224,22,26.965,457770.10870673,326,s1_eth1,s1_eth100,conventional,46344,4670,1435,3448,2.766
8,58260,23,26.098,376022.841718536,345,s1_eth1,s1_eth100,conventional,50530,3982,2185,2874,2.621
8,58306,24,18.638,605695.737252734,267,s1_eth1,s1_eth100,conventional,54197,4306,1666,4435,2.516
8,58346,25,25.881,671738.287551821,256,s1_eth1,s1_eth100,conventional,57566,3963,1369,4526,2.426
8,58388,26,26.283,438432.292931609,239,s1_eth1,s1_eth100,conventional,61881,3862,2315,3292,2.352
8,58426,27,25.132,344032.002287783,322,s1_eth1,s1_eth100,conventional,66289,3714,2407,2608,2.268
8,58454,28,17.209,412079.68732693,318,s1_eth1,s1_eth100,conventional,70213,3621,1924,3075,2.198
8,58494,29,0.305,1103997.4978678,140,s1_eth1,s1_eth100,conventional,72907,3335,694,6884,2.141
8,58526,30,22.14,532791.750067698,236,s1_eth1,s1_eth100,conventional,76690,3816,1783,3892,2.097
8,58558,31,26.55,367801.828149582,213,s1_eth1,s1_eth100,conventional,80754,2970,2064,2739,2.047
8,58582,32,20.448,404338.632533301,236,s1_eth1,s1_eth100,conventional,84018,2735,1263,2968,2.009
8,58614,33,9.61,338882.771019218,291,s1_eth1,s1_eth100,conventional,88639,3257,2621,2424,1.987
8,58660,34,21.426,265721.669805949,159,s1_eth1,s1_eth100,conventional,92679,1818,2039,1949,1.953
8,58702,35,26.226,349010.022606612,225,s1_eth1,s1_eth100,conventional,97127,2584,2448,2497,1.924
8,58734,36,16.934,217742.322439371,105,s1_eth1,s1_eth100,conventional,100994,1197,1866,1566,1.898
8,58762,37,11.031,227969.879916905,135,s1_eth1,s1_eth100,conventional,104957,1435,1962,1558,1.874
8,58796,38,3.937,491398.925052254,114,s1_eth1,s1_eth100,conventional,107738,1275,780,2695,1.85
8,58828,39,14.112,298300.042536836,117,s1_eth1,s1_eth100,conventional,111011,1337,1273,2127,1.832
8,58868,40,24.513,317493.573614681,114,s1_eth1,s1_eth100,conventional,114583,1305,1571,2175,1.814
8,58896,41,22.113,224463.821311269,107,s1_eth1,s1_eth100,conventional,118378,1220,1795,1623,1.794
8,58932,42,0.265,331834.527906101,119,s1_eth1,s1_eth100,conventional,122277,1282,1899,1923,1.777
8,58966,43,0.022,273428.285404205,137,s1_eth1,s1_eth100,conventional,126510,1496,2232,1880,1.761
8,58998,44,0.222,508070.638290503,95,s1_eth1,s1_eth100,conventional,129862,1355,1351,2785,1.749
8,59034,45,0.201,1037836.33565749,64,s1_eth1,s1_eth100,conventional,132916,947,1053,2907,1.736
8,59066,46,0.22,1072335.44251787,64,s1_eth1,s1_eth100,conventional,135812,996,896,4110,1.69
8,59098,47,18.619,311593.015008416,136,s1_eth1,s1_eth100,conventional,139832,1529,2019,2134,1.682
8,59134,48,12.567,329359.128131229,133,s1_eth1,s1_eth100,conventional,143986,1525,2154,2235,1.675
8,59174,49,8.459,481169.241120936,158,s1_eth1,s1_eth100,conventional,148069,1852,2083,2957,1.669
8,59210,50,14.343,681810.620226921,150,s1_eth1,s1_eth100,conventional,151469,1769,1399,4068,1.663
8,59242,51,12.826,540643.863963181,96,s1_eth1,s1_eth100,conventional,154583,1108,1114,3173,1.659
8,59274,52,24.558,380258.629632804,55,s1_eth1,s1_eth100,conventional,158069,673,1485,2158,1.654
8,59292,53,5.562,636041.603420097,155,s1_eth1,s1_eth100,conventional,162152,3033,2083,4144,1.656
8,59326,54,23.36,487129.48999389,251,s1_eth1,s1_eth100,conventional,166728,3787,2576,3508,1.677
8,59368,55,23.949,354037.89932928,417,s1_eth1,s1_eth100,conventional,173602,5369,4873,2691,1.672
8,59418,56,32.4,286489.726852596,441,s1_eth1,s1_eth100,conventional,180907,5087,5304,2188,1.67
8,59474,57,19.802,304530.235702531,405,s1_eth1,s1_eth100,conventional,187752,4936,4844,2334,1.667
8,59518,58,0.206,401638.685158303,329,s1_eth1,s1_eth100,conventional,192331,3795,2578,2913,1.664
8,59550,59,4.504,794151.411167437,188,s1_eth1,s1_eth100,conventional,195262,2547,931,5131,1.662
8,59570,60,6.001,790636.917018962,107,s1_eth1,s1_eth100,conventional,198604,1621,1342,4478,1.657
1,34704,1,60.338,26730.6140540295,3,s1_eth1,s2_eth100,conventional,304,8,0,56,1.871
1,34736,2,659.991,11650.1540491779,32,s1_eth1,s2_eth100,conventional,9046,329,0,83,1.871
1,34848,3,545.385,19059.709718487,43,s1_eth1,s2_eth100,conventional,17952,468,4906,124,1.491
1,34922,4,264.252,22383.0769014645,40,s1_eth1,s2_eth100,conventional,24492,432,4539,158,1.393
1,34990,5,252.439,22435.008413706,26,s1_eth1,s2_eth100,conventional,29207,270,2715,144,1.377
1,35044,6,319.809,26429.3697585833,23,s1_eth1,s2_eth100,conventional,33892,249,2684,157,1.348
1,35076,7,221.9,26837.4385027651,20,s1_eth1,s2_eth100,conventional,37571,212,1678,171,1.339
1,35112,8,204.66,28314.5483142309,17,s1_eth1,s2_eth100,conventional,41262,184,1691,164,1.335
1,35144,9,264.253,34838.9242523628,24,s1_eth1,s2_eth100,conventional,44489,225,1227,231,1.332
1,35172,10,37.995,70096.6528419068,17,s1_eth1,s2_eth100,conventional,46669,185,179,426,1.333
1,35198,11,36.403,54727.1518599207,20,s1_eth1,s2_eth100,conventional,48954,220,285,364,1.331
1,35216,12,38.157,94254.7819792046,19,s1_eth1,s2_eth100,conventional,50861,208,0,542,1.341
1,35246,13,103.296,56656.1171986186,17,s1_eth1,s2_eth100,conventional,53467,181,512,294,1.333
1,35274,14,16.658,175987.433419802,14,s1_eth1,s2_eth100,conventional,56195,126,727,177,1.325
1,35300,15,35.888,136717.688976944,13,s1_eth1,s2_eth100,conventional,58352,136,157,590,1.318
1,35328,16,158.656,50418.3051192406,21,s1_eth1,s2_eth100,conventional,61304,221,952,253,1.307
1,35354,17,19.361,92480.0552177888,26,s1_eth1,s2_eth100,conventional,64752,264,1447,266,1.297
1,35372,18,33.496,68777.7856080104,27,s1_eth1,s2_eth100,conventional,67463,276,710,424,1.29
1,35404,19,71.469,53484.0270139295,27,s1_eth1,s2_eth100,conventional,70702,295,1239,336,1.282
1,35432,20,42.52,62996.5080750764,26,s1_eth1,s2_eth100,conventional,73746,276,1044,417,1.276
1,35464,21,86.411,53066.230223041,27,s1_eth1,s2_eth100,conventional,76742,290,995,331,1.27
1,35498,22,170.023,46395.407950377,43,s1_eth1,s2_eth100,conventional,81260,459,2518,308,1.262
1,35530,23,14.143,83500.9342262717,36,s1_eth1,s2_eth100,conventional,85374,391,2114,310,1.256
1,35570,24,83.176,110748.2727798,32,s1_eth1,s2_eth100,conventional,88182,357,807,596,1.253
1,35588,25,106.979,67094.983210878,44,s1_eth1,s2_eth100,conventional,92318,483,2136,441,1.248
1,35628,26,77.315,55081.9143462147,43,s1_eth1,s2_eth100,conventional,96768,463,2449,385,1.244
1,35664,27,55.179,60104.98003816,43,s1_eth1,s2_eth100,conventional,101085,478,2317,422,1.24
1,35706,28,25.433,55945.09449672,42,s1_eth1,s2_eth100,conventional,105439,473,2353,416,1.237
1,35740,29,23.736,102929.502695991,36,s1_eth1,s2_eth100,conventional,108550,398,1111,691,1.235
1,35772,30,30.273,188037.977985289,34,s1_eth1,s2_eth100,conventional,110733,373,183,1091,1.233
1,35804,31,108.609,121277.774297866,36,s1_eth1,s2_eth100,conventional,114098,394,1364,606,1.238
1,35834,32,96.59,104269.853544073,45,s1_eth1,s2_eth100,conventional,117979,499,1881,602,1.235
1,35860,33,44.36,199953.211205916,55,s1_eth1,s2_eth100,conventional,121335,614,1356,1156,1.234
1,35892,34,32.708,186364.26930307,24,s1_eth1,s2_eth100,conventional,123854,256,518,1026,1.232
1,35924,35,79.258,176556.231833188,60,s1_eth1,s2_eth100,conventional,127041,679,1186,1084,1.231
1,35954,36,70.378,89968.8953170518,37,s1_eth1,s2_eth100,conventional,130638,403,1597,573,1.243
1,35980,37,26.268,130862.868665936,43,s1_eth1,s2_eth100,conventional,134392,467,1753,765,1.242
1,36012,38,19.111,133560.236789964,40,s1_eth1,s2_eth100,conventional,137878,438,1486,779,1.241
1,36044,39,18.804,224292.259160037,44,s1_eth1,s2_eth100,conventional,140878,482,999,1191,1.247
1,36076,40,28.216,228340.197397476,40,s1_eth1,s2_eth100,conventional,143636,443,758,1305,1.246
1,36102,41,14.297,272650.468477053,49,s1_eth1,s2_eth100,conventional,146963,502,1326,1302,1.251
1,36132,42,58.459,175046.131803084,43,s1_eth1,s2_eth100,conventional,149932,482,968,1063,1.251
1,36164,43,82.394,80178.9233466772,49,s1_eth1,s2_eth100,conventional,154386,545,2453,536,1.254
1,36206,44,85.297,92336.5524065442,55,s1_eth1,s2_eth100,conventional,158814,608,2428,620,1.25
1,36244,45,118.74,76384.5778555069,34,s1_eth1,s2_eth100,conventional,162785,376,1970,465,1.25
1,36268,46,62.143,71972.3076719816,35,s1_eth1,s2_eth100,conventional,166379,391,1594,496,1.249
1,36300,47,63.873,62257.4079786416,30,s1_eth1,s2_eth100,conventional,170718,324,2338,415,1.249
1,36324,48,24.683,163430.597274578,29,s1_eth1,s2_eth100,conventional,173260,316,542,992,1.248
1,36348,49,18.063,231983.162975786,36,s1_eth1,s2_eth100,conventional,176309,375,1048,1121,1.251
1,36376,50,34.376,173054.749857853,43,s1_eth1,s2_eth100,conventional,179242,479,933,1065,1.247
1,36396,51,22.94,227118.228522394,30,s1_eth1,s2_eth100,conventional,182018,325,775,1173,1.25
1,36424,52,35.04,136910.218491335,26,s1_eth1,s2_eth100,conventional,185150,284,1131,850,1.25
1,36440,53,37.392,126267.724952167,95,s1_eth1,s2_eth100,conventional,189235,1087,2085,928,1.247
1,36468,54,37.825,109130.508971488,107,s1_eth1,s2_eth100,conventional,194533,1224,3298,823,1.246
1,36498,55,34.415,104309.86946946,136,s1_eth1,s2_eth100,conventional,201157,1539,4624,772,1.246
1,36524,56,20.052,253736.056592625,155,s1_eth1,s2_eth100,conventional,204225,1770,1067,1813,1.246
1,36544,57,43.259,200279.494320151,134,s1_eth1,s2_eth100,conventional,207968,1508,1742,1415,1.246
1,36560,58,62.569,131739.866471383,122,s1_eth1,s2_eth100,conventional,212765,1384,2796,971,1.246
1,36578,59,53.484,169669.535615274,102,s1_eth1,s2_eth100,conventional,215833,1169,1068,1222,1.246
1,36592,60,52.394,189292.418301601,47,s1_eth1,s2_eth100,conventional,218327,521,493,1114,1.245
2,36690,1,84.207,26354.1223136051,2,s1_eth1,s2_eth100,conventional,261,8,0,65,1.871
2,36726,2,567.769,11516.0166481924,34,s1_eth1,s2_eth100,conventional,9091,329,0,84,1.871
2,36824,3,81.235,17453.9621218853,48,s1_eth1,s2_eth100,conventional,17584,468,4493,132,1.508
2,36892,4,58.979,28634.3589049669,40,s1_eth1,s2_eth100,conventional,22520,432,2936,212,1.437
2,36954,5,126.326,60155.4752797847,25,s1_eth1,s2_eth100,conventional,25469,270,948,303,1.442
2,36988,6,319.544,30432.7905657863,23,s1_eth1,s2_eth100,conventional,29551,249,2082,169,1.42
2,37032,7,264.623,20969.2524169348,20,s1_eth1,s2_eth100,conventional,33915,212,2363,137,1.386
2,37066,8,180.593,26138.0462047097,17,s1_eth1,s2_eth100,conventional,37387,184,1471,166,1.377
2,37096,9,102.547,27960.990550159,21,s1_eth1,s2_eth100,conventional,41223,225,1836,184,1.349
2,37130,10,87.886,38815.2452366974,18,s1_eth1,s2_eth100,conventional,43987,185,764,263,1.344
2,37156,11,69.937,83875.3955383877,20,s1_eth1,s2_eth100,conventional,45683,220,0,425,1.357
2,37192,12,111.005,48960.5666371075,19,s1_eth1,s2_eth100,conventional,49360,208,1372,175,1.344
2,37212,13,47.861,114024.61160977,18,s1_eth1,s2_eth100,conventional,51355,181,0,514,1.353
2,37244,14,103.907,64410.0803455933,13,s1_eth1,s2_eth100,conventional,53589,126,228,283,1.345
2,37268,15,70.745,87449.1879006523,14,s1_eth1,s2_eth100,conventional,55565,136,0,410,1.351
2,37284,16,39.804,117468.495911295,21,s1_eth1,s2_eth100,conventional,57760,221,171,574,1.341
2,37316,17,163.529,40056.1510605776,24,s1_eth1,s2_eth100,conventional,61339,264,1578,249,1.326
2,37350,18,34.95,61170.9640740976,27,s1_eth1,s2_eth100,conventional,65326,276,1987,226,1.311
2,37376,19,58.126,103332.365893273,30,s1_eth1,s2_eth100,conventional,67871,295,545,567,1.303
2,37400,20,99.547,60770.6599716832,26,s1_eth1,s2_eth100,conventional,70864,276,992,369,1.294
2,37428,21,102.465,56259.6086247789,27,s1_eth1,s2_eth100,conventional,74302,290,1438,350,1.285
2,37460,22,103.432,84566.5123019063,41,s1_eth1,s2_eth100,conventional,77207,459,905,515,1.279
2,37492,23,30.29,64099.7017809104,56,s1_eth1,s2_eth100,conventional,81593,603,2385,408,1.271
2,37532,24,76.124,107895.502944781,50,s1_eth1,s2_eth100,conventional,85769,558,2176,429,1.264
2,37564,25,33.972,161941.278583026,44,s1_eth1,s2_eth100,conventional,89176,483,1406,498,1.259
2,37596,26,93.593,91510.4671409775,44,s1_eth1,s2_eth100,conventional,92556,463,1380,530,1.254
2,37618,27,50.53,62268.2938223798,45,s1_eth1,s2_eth100,conventional,96515,478,1959,444,1.251
2,37648,28,32.576,102786.454408277,43,s1_eth1,s2_eth100,conventional,99843,473,1327,681,1.247
2,37680,29,27.7,193314.034996123,36,s1_eth1,s2_eth100,conventional,102286,398,443,1091,1.244
2,37712,30,139.591,80693.2630156069,50,s1_eth1,s2_eth100,conventional,106190,561,1904,506,1.244
2,37744,31,100.09,74749.3190774882,36,s1_eth1,s2_eth100,conventional,110021,394,1830,448,1.243
2,37780,32,108.521,54783.7862610005,31,s1_eth1,s2_eth100,conventional,113889,338,1867,376,1.24
2,37812,33,85.279,71339.8985171343,37,s1_eth1,s2_eth100,conventional,117900,412,2011,466,1.237
2,37848,34,32.772,141812.255541069,16,s1_eth1,s2_eth100,conventional,120677,173,776,669,1.235
2,37876,35,11.035,280499.062955508,29,s1_eth1,s2_eth100,conventional,123430,322,753,948,1.233
2,37908,36,46.096,80705.8561198887,27,s1_eth1,s2_eth100,conventional,126566,291,1135,503,1.232
2,37938,37,39.303,81165.1164724583,31,s1_eth1,s2_eth100,conventional,130345,338,1779,499,1.231
2,37964,38,21.966,230253.39725742,30,s1_eth1,s2_eth100,conventional,133351,326,1005,1080,1.23
2,37996,39,24.79,258172.856421302,33,s1_eth1,s2_eth100,conventional,136099,354,748,1154,1.229
2,38028,40,24.863,196307.447794799,40,s1_eth1,s2_eth100,conventional,139270,443,1171,1224,1.227
2,38052,41,25.98,229569.55025379,46,s1_eth1,s2_eth100,conventional,142608,502,1338,1181,1.24
2,38080,42,43.796,160877.083305622,43,s1_eth1,s2_eth100,conventional,145735,482,1126,915,1.239
2,38110,43,36.44,112541.70936887,49,s1_eth1,s2_eth100,conventional,149552,545,1816,720,1.238
2,38150,44,59.962,74838.8542471863,54,s1_eth1,s2_eth100,conventional,154313,608,2761,538,1.244
2,38188,45,22.484,74272.4800492985,34,s1_eth1,s2_eth100,conventional,158322,376,2009,490,1.244
2,38226,46,40.953,64233.9802067783,25,s1_eth1,s2_eth100,conventional,162090,277,1767,439,1.243
2,38250,47,26.912,215581.44621987,32,s1_eth1,s2_eth100,conventional,164746,324,655,1077,1.242
2,38276,48,40.773,211478.929897753,30,s1_eth1,s2_eth100,conventional,167125,316,379,1192,1.242
2,38304,49,101.297,120638.048451177,47,s1_eth1,s2_eth100,conventional,171106,528,1980,723,1.241
2,38328,50,37.649,209288.844090935,43,s1_eth1,s2_eth100,conventional,174253,479,1146,1053,1.247
2,38352,51,19.705,179299.999780054,30,s1_eth1,s2_eth100,conventional,177496,325,1242,1013,1.247
2,38376,52,51.34,173647.673647674,26,s1_eth1,s2_eth100,conventional,179995,284,499,911,1.246
2,38396,53,35.881,281613.512713697,95,s1_eth1,s2_eth100,conventional,183750,1087,1754,1820,1.25
2,38428,54,35.404,138562.640502266,150,s1_eth1,s2_eth100,conventional,189099,1705,3349,1045,1.247
2,38454,55,20.175,118834.35605537,134,s1_eth1,s2_eth100,conventional,194741,1539,3642,896,1.247
2,38492,56,39.705,108910.710850481,155,s1_eth1,s2_eth100,conventional,201703,1770,4962,805,1.246
2,38520,57,33.267,135761.485759885,133,s1_eth1,s2_eth100,conventional,206151,1508,2447,1031,1.246
2,38540,58,13.139,381364.456648366,81,s1_eth1,s2_eth100,conventional,209032,919,881,2128,1.246
